#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primates" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:primates" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.primates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primates" name="distribution" x="@birthRate.t:primates">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:primates" name="distribution">
#            <parameter id="clockRate.c:primates" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:primates">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Tarsius_syrichta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Lemur_catta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Gorilla" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pongo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hylobates" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Macaca_fuscata" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_mulatta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_fascicularis" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_sylvanus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Saimiri_sciureus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean" spec="beast.core.parameter.RealParameter">15.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma" spec="beast.core.parameter.RealParameter">0.025</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@primates" id="treeLikelihood.primates" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:primates">
#            <siteModel id="SiteModel.s:primates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:primates" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:primates" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:primates" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:primates" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:primates" id="StrictClock.c:primates" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.primates	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
1116000	-6468.3354683256575	-6435.872149468207	-32.46331885745093	-6435.872149468207	15.001709728664006	-35.23092124067657	0.09089061359405856	2.767602383225646	15.001709728664006	0.014499770487763453
1117000	-6469.513327344183	-6436.735132597985	-32.778194746198096	-6436.735132597985	15.016353889152095	-35.33417591478816	0.08649843078789551	2.5559811685900637	15.016353889152095	0.015248493524987573
1118000	-6471.546358205711	-6439.126953582027	-32.41940462368358	-6439.126953582027	15.014914183341883	-35.01139925278861	0.15889310368398452	2.5919946291050207	15.014914183341883	0.016359359421415694
1119000	-6468.096629817309	-6436.212123621217	-31.88450619609231	-6436.212123621217	14.985908957477905	-34.495601133513986	0.12463918955940877	2.6110949374216763	14.985908957477905	0.014982868100537155
1120000	-6469.855761814306	-6436.472597259767	-33.383164554538794	-6436.472597259767	15.004639755507828	-36.13588361051012	0.17033439799364422	2.752719055971328	15.004639755507828	0.014235354242896117
1121000	-6471.943333045242	-6439.642768678625	-32.300564366617074	-6439.642768678625	15.000430428381973	-35.07035707265273	0.09519484079014093	2.7697927060356573	15.000430428381973	0.014313749969235566
1122000	-6469.3954995316635	-6434.965652221686	-34.42984730997754	-6434.965652221686	15.051173437206014	-35.10481169050452	0.10208735092850317	0.6749643805269798	15.051173437206014	0.014504130358059312
1123000	-6467.84949093856	-6435.305558590517	-32.54393234804356	-6435.305558590517	15.004422084916975	-35.298229400942475	0.08822734622445018	2.7542970528989152	15.004422084916975	0.014866977897446138
1124000	-6470.244319810921	-6437.4318922189495	-32.81242759197215	-6437.4318922189495	14.985645571657646	-35.41752882245279	0.11857496071562715	2.6051012304806327	14.985645571657646	0.014249451355429002
1125000	-6468.658909745199	-6435.320319483745	-33.33859026145382	-6435.320319483745	15.005488003211958	-36.08443663895951	0.19242138216145074	2.745846377505691	15.005488003211958	0.01588763336906811
1126000	-6469.641342595537	-6437.550916333304	-32.09042626223326	-6437.550916333304	14.984030835347898	-34.65635580739377	0.14651571739996136	2.565929545160512	14.984030835347898	0.015840536266764352
1127000	-6466.19957530956	-6434.074220250448	-32.12535505911214	-6434.074220250448	14.998723235406214	-34.89399187775904	0.12003409388720954	2.7686368186469066	14.998723235406214	0.015092911932120097
1128000	-6473.618192230788	-6441.149977101928	-32.46821512886005	-6441.149977101928	14.989733097422302	-35.15382861893737	0.11545996556523877	2.685613490077317	14.989733097422302	0.0146529786133383
1129000	-6468.697500296834	-6436.590190946448	-32.10730935038517	-6436.590190946448	15.013800003911928	-34.72489818491905	0.1104115229165836	2.617588834533873	15.013800003911928	0.01554860810836311
1130000	-6466.15063620354	-6434.204029827267	-31.946606376273387	-6434.204029827267	15.005357514945034	-34.69358492407364	0.12293028650146004	2.7469785478002517	15.005357514945034	0.015298184447635862
1131000	-6468.86881695387	-6436.255630667033	-32.61318628683694	-6436.255630667033	15.007482034592558	-35.33834253443082	0.10015657388531626	2.7251562475938798	15.007482034592558	0.014250691054708331
1132000	-6468.119468997703	-6434.31863705929	-33.80083193841268	-6434.31863705929	14.992697249986525	-36.5281087331145	0.0633050816046478	2.727276794701821	14.992697249986525	0.01489278967193274
1133000	-6470.722226354841	-6435.263516763366	-35.45870959147469	-6435.263516763366	14.947735920814988	-36.04342333393823	0.16699295811216142	0.5847137424635402	14.947735920814988	0.015335328815276711
1134000	-6471.453332309551	-6437.775736983405	-33.67759532614537	-6437.775736983405	14.963440197992217	-35.37824094877598	0.12962925327474287	1.7006456226306108	14.963440197992217	0.015125427152519128
1135000	-6471.089746906851	-6438.532559597276	-32.557187309575	-6438.532559597276	15.016963390400772	-35.096922939373066	0.1472617194848076	2.539735629798067	15.016963390400772	0.01542687051195073
1136000	-6474.888555243733	-6440.724350164161	-34.16420507957272	-6440.724350164161	15.036161129480838	-35.88804417221802	0.17993325570718796	1.7238390926452967	15.036161129480838	0.014822895502220884
1137000	-6473.224814579334	-6441.517325859148	-31.707488720185754	-6441.517325859148	15.007736651582386	-34.42954501892923	0.13713813614941645	2.7220562987434778	15.007736651582386	0.016152825341884385
1138000	-6468.607990628542	-6436.814649269801	-31.79334135874125	-6436.814649269801	14.982413468421383	-34.315853405277956	0.1037831006461747	2.522512046536703	14.982413468421383	0.015641906100451443
1139000	-6468.662437238505	-6434.368247094206	-34.294190144299144	-6434.368247094206	14.952513382618363	-35.260148000928446	0.08948265381579772	0.9659578566293014	14.952513382618363	0.015047257737452234
1140000	-6471.067720744519	-6437.613529742474	-33.45419100204479	-6437.613529742474	15.035597572980608	-35.21038216126628	0.1662468667574278	1.7561911592214965	15.035597572980608	0.015176367606878264
1141000	-6465.861830051878	-6433.234654165639	-32.6271758862391	-6433.234654165639	14.983948733221917	-35.191002275003406	0.08957165377201833	2.5638263887643054	14.983948733221917	0.015298526097312507
1142000	-6467.74562983744	-6435.659838309442	-32.0857915279972	-6435.659838309442	14.979351441612206	-34.514642078111144	0.13620624238545512	2.428850550113946	14.979351441612206	0.015903336078269856
1143000	-6466.959598588407	-6434.814267439977	-32.14533114843017	-6434.814267439977	14.99323674037429	-34.878678724727614	0.09143144966353721	2.7333475762974504	14.99323674037429	0.015163665547948887
1144000	-6471.011445277139	-6437.242391858061	-33.76905341907781	-6437.242391858061	15.016045755873977	-36.33302131473326	0.1919286428587613	2.563967895655454	15.016045755873977	0.015908250264551265
1145000	-6471.319820037897	-6435.991023444085	-35.32879659381237	-6435.991023444085	14.967375246075097	-37.247237859793245	0.21550297583641545	1.9184412659808765	14.967375246075097	0.014572242198278578
1146000	-6467.596922482745	-6435.44497058109	-32.15195190165445	-6435.44497058109	15.00702345679019	-34.88242966633678	0.12726972666429573	2.7304777646823317	15.00702345679019	0.014822408825393154
1147000	-6469.314279393475	-6435.317654897029	-33.99662449644626	-6435.317654897029	14.962607159739056	-35.64798581513114	0.07834856790778787	1.6513613186848826	14.962607159739056	0.014565193168509002
1148000	-6469.631077950502	-6437.013386788998	-32.61769116150357	-6437.013386788998	14.998618833686646	-35.38610598610472	0.13023292234017397	2.7684148246011473	14.998618833686646	0.014290961031837959
1149000	-6469.489987492645	-6435.678567291657	-33.811420200987904	-6435.678567291657	15.036949723378253	-35.489135475713624	0.13898803719637354	1.6777152747257191	15.036949723378253	0.014870200692558663
1150000	-6473.140185287157	-6440.6076152556325	-32.53257003152439	-6440.6076152556325	14.985271585631239	-35.12897000057931	0.09825929862900445	2.5963999690549144	14.985271585631239	0.014522630733649419
1151000	-6473.238154405938	-6438.556061449306	-34.68209295663206	-6438.556061449306	14.99166893571176	-37.39650857180149	0.1902453539741038	2.7144156151694254	14.99166893571176	0.014774452740939005
1152000	-6470.90644194782	-6438.363673934056	-32.54276801376395	-6438.363673934056	14.98496691529783	-35.13191402614313	0.12574926928452068	2.58914601237918	14.98496691529783	0.013830556717848717
1153000	-6469.718134510139	-6437.467616854792	-32.25051765534651	-6437.467616854792	14.987745253639911	-34.900315529575686	0.12594388505487006	2.6497978742291752	14.987745253639911	0.01517659614687534
1154000	-6476.219836944349	-6440.4995458444955	-35.720291099853256	-6440.4995458444955	15.049070744555967	-36.563881643740906	0.19351591972497864	0.8435905438876532	15.049070744555967	0.014281520503233098
1155000	-6469.154307267666	-6436.741038828946	-32.41326843871965	-6436.741038828946	14.984130694328215	-34.98174146962527	0.09404157459838032	2.5684730309056225	14.984130694328215	0.015570663727017764
1156000	-6470.990144213217	-6438.672899364042	-32.31724484917534	-6438.672899364042	15.021453542390306	-34.71898218521047	0.11560291335748091	2.401737336035133	15.021453542390306	0.01573060226729934
1157000	-6470.545798911737	-6437.5039122503085	-33.04188666142848	-6437.5039122503085	14.967922643800692	-34.98866215774794	0.1350843203749641	1.946775496319462	14.967922643800692	0.015341063844194928
1158000	-6468.3874357321565	-6435.904680301411	-32.48275543074536	-6435.904680301411	14.98796720728789	-35.13686587129252	0.15244710543774923	2.6541104405471647	14.98796720728789	0.01501475139932113
1159000	-6466.339045004982	-6433.987550922385	-32.3514940825972	-6433.987550922385	15.01317366455886	-34.98259865317898	0.1070158633291711	2.631104570581781	15.01317366455886	0.014699692258788519
1160000	-6467.905331619263	-6434.045282721098	-33.860048898164415	-6434.045282721098	15.041999251498888	-35.2188401179002	0.08965905522841507	1.3587912197357832	15.041999251498888	0.014598252231517084
1161000	-6471.980454650956	-6439.431601942744	-32.548852708211214	-6439.431601942744	15.027952416150656	-34.69372357419291	0.12066550782585493	2.1448708659816944	15.027952416150656	0.014964948789570148
1162000	-6469.683204018087	-6437.842449510895	-31.840754507191964	-6437.842449510895	15.009460421716145	-34.539095764863376	0.11089351789322961	2.698341257671412	15.009460421716145	0.016011154074352385
1163000	-6475.064940940812	-6440.704177668866	-34.36076327194673	-6440.704177668866	15.037867666331886	-35.98353607011755	0.18763751622826072	1.6227727981708227	15.037867666331886	0.015220360072061387
1164000	-6468.878209434718	-6436.469195112037	-32.40901432268096	-6436.469195112037	15.007465395549648	-35.134369539020064	0.09621882357954953	2.7253552163391004	15.007465395549648	0.01489879339727553
1165000	-6470.224835808972	-6438.322759604851	-31.90207620412119	-6438.322759604851	14.978557354218308	-34.30418747853518	0.1411907853869536	2.402111274413985	14.978557354218308	0.01574515448979298
1166000	-6468.192863378623	-6435.784829916512	-32.40803346211135	-6435.784829916512	15.000901194322052	-35.17732466205573	0.12986729661893384	2.7692911999443837	15.000901194322052	0.013816563866022605
1167000	-6472.178765698852	-6438.921461503342	-33.25730419551053	-6438.921461503342	15.019371724438155	-35.72703415025354	0.1646279160893783	2.469729954743006	15.019371724438155	0.015242031694686704
1168000	-6472.026581483217	-6439.595164696736	-32.43141678648094	-6439.595164696736	14.981036989402682	-34.913681090659004	0.1109888666307289	2.4822643041780688	14.981036989402682	0.015015922461364255
1169000	-6468.216903836746	-6436.242536459986	-31.974367376759993	-6436.242536459986	14.988902550783342	-34.645785594376214	0.1119324392436181	2.6714182176162207	14.988902550783342	0.015607528885261146
1170000	-6468.297042318096	-6435.9748848721465	-32.32215744594956	-6435.9748848721465	14.98646166750164	-34.9454692093899	0.11131819066466087	2.623311763440343	14.98646166750164	0.01490200073726213
1171000	-6474.8862214249475	-6439.265647986973	-35.620573437974215	-6439.265647986973	14.935486839682923	-35.060956075606	0.15255859276485415	-0.5596173623682148	14.935486839682923	0.015300436903369677
1172000	-6468.009457565927	-6433.749047195954	-34.26041036997299	-6433.749047195954	15.032298429955677	-36.19580042880082	0.17361327751750444	1.9353900588278337	15.032298429955677	0.014925594369420515
1173000	-6469.534799828268	-6436.840168708346	-32.694631119922064	-6436.840168708346	15.01441732153972	-35.29828471252761	0.11489844811986297	2.603653592605543	15.01441732153972	0.014862851664517293
1174000	-6474.301918000751	-6440.211994065108	-34.089923935643554	-6440.211994065108	14.98828810964788	-36.75013015605677	0.19170334200423805	2.660206220413214	14.98828810964788	0.014916298323856022
1175000	-6469.351021115304	-6437.1992243763325	-32.151796738971704	-6437.1992243763325	15.001682563431949	-34.91947284411894	0.11163061409826108	2.7676761051472383	15.001682563431949	0.01501094821230973
1176000	-6468.316185442721	-6435.797724577838	-32.518460864882165	-6435.797724577838	15.023490006555098	-34.84697745942457	0.11715151535333578	2.3285165945424082	15.023490006555098	0.014585333348987763
1177000	-6470.376333632512	-6438.699882962838	-31.676450669673848	-6438.699882962838	14.990358985976874	-34.37203226946782	0.11675359369174367	2.695581599793974	14.990358985976874	0.01658959349407068
1178000	-6469.029624897052	-6436.894726101519	-32.13489879553272	-6436.894726101519	14.982067231237783	-34.647572360058675	0.09540693461980256	2.512673564525958	14.982067231237783	0.01607324030699662
1179000	-6465.99088242766	-6434.079177539857	-31.91170488780367	-6434.079177539857	15.003804519786206	-34.67006631207003	0.10909837197005662	2.7583614242663588	15.003804519786206	0.015759121387104072
1180000	-6470.333814767296	-6437.37274107554	-32.961073691755814	-6437.37274107554	15.023760042423184	-35.27938291990387	0.1446925541782811	2.3183092281480495	15.023760042423184	0.014651667588719013
1181000	-6471.429083194652	-6437.7784368403145	-33.6506463543378	-6437.7784368403145	14.968075972706576	-35.605272460342015	0.07468261540736158	1.9546261060042152	14.968075972706576	0.014635469874049786
1182000	-6471.369225905187	-6439.61301076092	-31.756215144267117	-6439.61301076092	15.006557111895166	-34.4917594920518	0.1338534890488047	2.7355443477846824	15.006557111895166	0.015728642729299833
1183000	-6465.014988446253	-6432.775161708085	-32.23982673816795	-6432.775161708085	15.009560668207305	-34.936642557821074	0.12497216968959805	2.6968158196531244	15.009560668207305	0.014809785526706136
1184000	-6467.472442726526	-6435.178490076373	-32.29395265015324	-6435.178490076373	14.979110892431493	-34.714809719055566	0.12727840157647538	2.4208570689023263	14.979110892431493	0.014817123770384442
1185000	-6470.125510049434	-6436.696930588681	-33.42857946075211	-6436.696930588681	15.035413026065441	-35.19525444957206	0.11132178930657505	1.7666749888199527	15.035413026065441	0.014836016200499801
1186000	-6470.796042123142	-6437.782801090369	-33.01324103277351	-6437.782801090369	15.016653862491829	-35.561301044965376	0.13302805874196602	2.548060012191868	15.016653862491829	0.015178108164023646
1187000	-6469.862028178775	-6437.325823763113	-32.53620441566262	-6437.325823763113	14.991193939536542	-35.24410797586302	0.11383576161968534	2.7079035602003994	14.991193939536542	0.015024059462643735
1188000	-6466.973166320327	-6434.66758495934	-32.305581360987546	-6434.66758495934	14.981856118954536	-34.81216194638324	0.1444471767816616	2.506580585395694	14.981856118954536	0.01543680048504164
1189000	-6470.343159842499	-6437.250263368582	-33.09289647391695	-6437.250263368582	15.037038308836578	-34.7653683376472	0.14848016157491487	1.6724718637302523	15.037038308836578	0.015976316580494008
1190000	-6471.598173530843	-6439.499180040258	-32.09899349058536	-6439.499180040258	15.013770200181332	-34.717239681067454	0.12546011525342618	2.6182461904820986	15.013770200181332	0.015750056357467613
1191000	-6476.928941611768	-6443.58315474342	-33.345786868348036	-6443.58315474342	14.968429987375321	-35.318395231559414	0.13055727905490982	1.9726083632113753	14.968429987375321	0.015177058260325955
1192000	-6466.702319262717	-6433.988486123305	-32.71383313941172	-6433.988486123305	14.967845937613449	-34.656667077954395	0.12147539854507418	1.9428339385426785	14.967845937613449	0.01525849562835535
1193000	-6466.480637806284	-6434.449470848805	-32.03116695747907	-6434.449470848805	15.001246826557448	-34.79986421721685	0.10453952359541832	2.7686972597377766	15.001246826557448	0.015079311849980815
1194000	-6468.58318754958	-6436.449739162853	-32.13344838672647	-6436.449739162853	15.017371039416934	-34.66198689929598	0.12719467410077043	2.5285385125695123	15.017371039416934	0.015354944009644487
1195000	-6471.529102717306	-6439.310701227261	-32.21840149004515	-6439.310701227261	14.996922997736268	-34.98076805660961	0.14046984283990316	2.762366566564456	14.996922997736268	0.016175447070447286
1196000	-6471.593133699556	-6439.4136453889005	-32.179488310655564	-6439.4136453889005	15.007671561199055	-34.902346950580146	0.12682950649542557	2.7228586399245813	15.007671561199055	0.014567167325662104
1197000	-6472.097831694649	-6440.350030565571	-31.747801129078304	-6440.350030565571	14.996668364352978	-34.50886221311996	0.12739900320578834	2.7610610840416556	14.996668364352978	0.015046769625203803
1198000	-6471.56685469778	-6437.402242793145	-34.16461190463554	-6437.402242793145	14.946154659290183	-34.61509625261981	0.13486463355553263	0.45048434798426706	14.946154659290183	0.01545183342265885
1199000	-6469.243150165389	-6437.091109508383	-32.15204065700643	-6437.091109508383	15.004596878430752	-34.905076544870006	0.09827539316172605	2.7530358878635766	15.004596878430752	0.015132960880223208
1200000	-6469.943964271955	-6436.969330327117	-32.97463394483805	-6436.969330327117	14.984078739528043	-35.54178563773458	0.07874052443779556	2.567151692896533	14.984078739528043	0.015254802012944458
1201000	-6469.584115126761	-6436.126623853034	-33.45749127372697	-6436.126623853034	14.981553511006332	-35.95521382968143	0.1719753181877161	2.4977225559544594	14.981553511006332	0.014946959608923078
1202000	-6468.560143037996	-6434.952986157701	-33.607156880294255	-6434.952986157701	14.966676256687709	-35.48872030652875	0.1618033781722985	1.8815634262344942	14.966676256687709	0.014916309885848179
1203000	-6469.222493594289	-6436.649126737017	-32.57336685727208	-6436.649126737017	14.970596165526754	-34.651639392797286	0.14025228233399287	2.0782725355252074	14.970596165526754	0.01624874326363943
1204000	-6468.181076164153	-6436.4463481459	-31.734728018253023	-6436.4463481459	15.009238280504096	-34.436392277824396	0.11378593844268989	2.7016642595713716	15.009238280504096	0.014976132939408441
1205000	-6467.874039925954	-6435.024803259244	-32.8492366667097	-6435.024803259244	14.972799455428456	-35.02728188762812	0.10777090126545379	2.1780452209184236	14.972799455428456	0.014798436208118862
1206000	-6472.592067244207	-6440.5750402530875	-32.017026991119586	-6440.5750402530875	15.002594728530347	-34.78158181911189	0.11568867443233423	2.764554827992305	15.002594728530347	0.014067219739366064
1207000	-6474.314058056187	-6439.606757924074	-34.70730013211216	-6439.606757924074	14.94630230644116	-35.17048721819013	0.09182578518821412	0.4631870860779741	14.94630230644116	0.014807328989374032
